,candidato,alias,seguido_Por,siguiendo_A,Antiguedad_años,meses
516,Pilar Estefany,PilarHoran,27,204,7,7
517,Giancarloss7,Gian_delatorre,30,551,0,8
518,Giul,giulicollacci,1,558,3,7
519,KURA  OCLLO,KOcllo,14,549,0,3
520,paopelaez,paopelaez2,0,11,0,1
521,Marco Delgado,mdsucari,21,176,5,0
522,Frank,Frankfro4,1,5,0,1
523,Pame ZC,ZcZiga,19,202,5,6
524,LaBicentenaria,LBicentenaria,68,1266,0,1
525,Carlos Donayre,cdonay60,110,1151,5,6
526,Oscar,Oscar57761386,2,150,0,1
527,Alonso Copara,alonso_copara,34,801,0,10
528,Teresa Semsch,SemschTeresa,7,603,0,2
529,Juan Coquis,jcoquis71,3,88,7,0
530,la_insolente,sapio_sexual,325,718,9,2
531,Luis Miguel,LuisMig18291015,0,2,0,1
532,Daniel Acuña Arce,DanielAcuaArce4,0,22,0,1
533,Ursula Ma. Pastor Arata,uchi_fu1,11,465,0,3
534,Sergio Pérez,SergioP50790064,19,445,0,1
535,Franklin Salvatierra,FFSalvatierra,10,218,5,6
536,Hippiefeel,hippiefeelme,1,103,3,11
537,votoinformad,votoinformad,2,141,0,1
538,Bairon Castillo,BaironCastill18,1,23,0,1
539,“toñito” Camayo,PompaCamayo,26,396,0,1
540,Juanchovi,juanchovixD,350,366,7,2
541,Ernesto Ruiz,ersbike,137,3835,9,10
542,Héctor Imbecerril (Oficial),JoseLau6,28,552,1,5
543,mg,magavir,28,126,8,5
544,Jesus calderon,calderje,18,100,6,7
545,El Cazador,ElCazad77647850,4,137,0,1
546,Julian Lacacta,Lacacta,1072,2205,7,8
547,Pompeyo Cambero Alva,alva_cambero,7,91,2,1
548,Angello Garcia B,AngelloGarciaB,581,704,4,9
549,Diallo Mamadou,DialloM97107027,3,124,0,1
550,Luis Felipe Sánchez Aguilar,LuisFel64165975,6,303,0,1
551,jose Rojas,jago841,54,356,4,2
552,Rosa María Velasco,RosaMaraVelasc2,2,98,0,1
553,Carmen Elisa Yepes rojas,CarmenElisaYep7,0,6,0,2
554,ANTONIO H.CHINGUEL,antoniolahch,44,780,3,7
555,Marcio Vilcapoma,MarcioVilcapoma,15,337,7,2
556,Valentino Ruiz,Valenti58558913,4,188,0,1
557,Cesar A Saucedo,cesaryne,292,4365,7,1
558,Victor carrasco,Victor27547416,1647,4991,0,7
559,KAMILA NEYRA,KamilaNeyra,33,43,6,4
560,Alfredo alonso,Alfredo83234293,1,29,0,1
561,Maynor López Torres,Maynor_lopez_t,28,114,5,7
562,MANUEL ZAPATA,MANUELZJ,16,311,7,0
563,Margarita Arias,maggieariasva,76,527,4,10
564,pedro estrada travezan,pedro_travezan,8,88,0,2
565,DULCE CAMILA,DULCECAMILA2901,9,64,8,3
566,percy sky,percysky,14,139,8,5
567,Cambiemos  Surco,SurcoCambiemos,56,353,0,1
568,leondormido018,LEONSALVA2,15,736,0,1
569,Sergio Zapata,sergiozing,88,575,7,2
570,Profesor,JavierRuizVeras,130,932,0,1
571,kath,kathpaqui,5,16,4,6
572,Gustavo Ricaldi E.,RicaldiEgoa,11,70,1,10
573,Renzo Rengifo,rengpiza,60,281,8,4
574,Cynthia Montero Mena,sherley1938,4,49,4,1
575,Dina Rivarola,RivarolaDina,18,155,0,7
576,Ximena Céspedes,ailurofilie,21,151,0,1
577,Juan Chavez,Juancho_chape,5,47,0,1
578,Carlos Jesus Q C,caquispe2004,31,403,7,5
579,Willy Gameros,wilecoyote31,83,750,9,3
580,Brenda Ampuero,BrennAmpuero,124,497,9,0
581,Jorge Luis Mauricci,jlmauricci,20,184,6,11
582,Cristian V R,cris23VR,7,243,6,4
583,Ana Maria Pereyra,AnaMariaPM40,4,405,1,2
584,Rosa María,rosalukno,275,797,9,0
585,Gabriel,Gabriel97058197,3,57,0,1
586,Wilder Ortiz Velasqu,Wilder_TnT,510,2392,1,3
587,andy cesti,andyzito90,10,157,5,8
588,Julio Phicihua,JulioPhicihua,3,36,0,3
589,Julian Sotomayor,jsotom1212,12,244,3,5
590,Karina,Kary_iam,9,67,0,3
591,DANITZA SILVIA CRISTOBAL NAUPAY,SimonaLaMonax,1,106,0,4
592,Alvaro Clemente,AlvaClemente14,13,133,3,6
593,LA VERDAD DE LA MERMELADA,AJorge25503469,10,330,0,1
594,Percy Julian Avila,PercyJulianAvi1,5,744,0,7
595,jhon cordova,JscordovaQ,88,407,5,10
596,Marisella🌻🌼☘,Marisel87371647,45,232,0,1
597,Jose David Agreda,JoseDavidAgred2,3,484,2,5
598,Piero Ac,RobinJannPiero,62,51,3,11
599,Jesús Soria A.,JesusSoriaPeru,283,1433,7,8
600,Randolf Canales Avila,avila_randolf,1,177,0,2
601,Jaime Mayorga,jaimemayorga,151,623,8,6
602,Luis Antonio Valer,LuisAntonioVC,258,1767,6,1
603,Maria  Y.,mayiy,201,215,9,5
604,Bobby Mattos,MattosBobby,131,130,6,11
605,Alex Cerna Rivas,alexcerna,544,1783,9,2
606,Roberto Melzi,robmelz,4,877,1,6
607,Eloy Duran Huaccha,eloy200013,5,141,4,11
608,@ARrg92,ARrg921,4,194,0,1
609,Aníbal Aguilar,aemar26,182,252,8,2
610,Katherinne 아이콘♡ ik,katt17_ksh,300,1888,4,6
611,Julio Kike,JulioKike,363,2091,9,2
612,VotaPorLaRata,RataVota,3,29,0,1
613,EdisonAriano,ZavCas,33,261,4,11
614,Patricia Ramos,patss837,179,542,8,6
615,Nils Freddy Canales,NilsFreddyC,41,109,3,5
616,Hernan Chuiso Fuentes,HernanChuiso,20,879,0,5
617,Christian Ibañez,christian_im1,42,151,8,2
618,Jjsv,JJerssonSV,20,422,1,0
619,Amairany Carolina,AmairanyCaroli3,0,8,0,1
620,Fanni Carolina,FanniCarolina2,1,30,0,1
621,Sheena Blue M.,SheenaBlueM1,1,22,0,1
622,Alonso Miranda,AlonsoMiranda9,9,435,2,8
623,Diego Castillo A.,DiegoMCastilloA,8,372,0,11
624,Diego Quispe Sanchez,DiegoQuispeSanc,111,766,6,1
625,Abel Aguilar,AbelAguilar1959,15,215,0,1
626,Pedro Quispilloclla,PQuispilloclla,7,29,0,10
627,Isabel,Isabel71263647,29,327,0,4
628,H.Sagástegui.B,HSagasteguiB,135,374,1,9
629,juan arteta hilario,ArtetaJuan,123,1032,6,3
630,Maiga Linares,maiga27,200,2014,9,2
631,Martin Sipion,SipionMartin,26,750,0,1
632,Joel Bobadilla,JoelBobadilla6,38,880,1,6
633,gil vargas flores,gilvargasflores,213,4151,5,9
634,Somos El Cambio Mendoza,SomosCambioMza,1622,5001,0,1
635,Ramón García,ciudadano15,36,340,7,5
636,CARLOS LONCHARICH,CARLOSLONCHARIC,67,390,5,11
637,otto cedron goicochea,cedron_otto,58,1392,0,5
638,Ricardo Alfaro,ralfarop,69,138,6,9
639,francis,francisfremen,180,1289,6,10
640,Anthony Arismendi Huarsaya,AnthonyHuarsaya,17,101,0,1
641,Victoria de la Villa Hillman,vdelavh,1,35,0,3
642,Javier,chamo341,455,1857,6,7
643,Maria Luz Novoa,MariaLuzNovoa,2,190,5,4
644,Angel,Angel43877660,2,41,0,1
645,Daniel Boza Colmenares,djsan2425,170,1277,8,11
646,Mario Castro,mandree0,54,912,4,3
647,Ojo Ciudadano,CesarOjo,35,272,0,1
648,Franklin Valverde,jank_x87,307,1448,8,4
649,Ronaldo Reyes,ronaldoreyesu14,151,427,5,1
650,Seo Marketing Pymes,seomarketingpe,160,642,1,5
651,Ivan Pomiano,Tinopomiano,42,1605,6,0
652,Bernardo Silva,BernardoSilva_b,35,765,0,2
653,Raquel ormeño,ormeno_raquel,57,351,1,0
654,Jessica,JessikhaHCh,38,162,3,5
655,Jaquelyn,jaquyll7,3,197,1,2
656,cesar manuel,C3SARMANUEL,4,13,0,11
657,Gasfitero yair,gasfiteroyair,63,985,0,5
658,EBER RUPAILLA UTANI,EBERTHYU,0,45,3,9
659,Nine Tapia,TapiaNadine,33,603,6,9
660,Yair Guzmán,edu2109,27,120,7,3
661,Hannia Escalante,HanniaEscalant1,6,128,0,1
662,Gustavo Cahua V.,GuroSports,363,2274,3,3
663,Gianpool,Ash_gian26,7,263,2,10
664,gonzalomartin,gonzaloMB1982,31,510,6,9
665,Amado Vallejos,A_Vallejos,9,33,7,4
666,Rony.leivarosario@gmail.com,Ronyleivarosar1,144,3514,0,1
667,Orlando Jesus Juipa ,OJuipa,13,694,4,3
668,Vivian Fashé,vfashe,31,184,5,3
669,-Moisés Sánchez,MsanchezC93,8,193,6,0
670,Flores,Flores77446527,4,94,0,1
671,Nadeshna,nadeshna6,4,122,1,0
672,Jose Antonio Urbina Carrasco,JoseAnt92871900,11,543,0,4
673,RonalH,RonaltHeredia,70,255,7,4
674,Javier Castro,jagemacaol,12,171,4,0
675,wolfgang,wolfgansk8,0,3,0,1
676,Edward A. CH.,edu130_ch,12,241,3,4
677,Erika Orellana,ErikaOr04109963,2,165,0,1
678,Julian Seminario,julioseminariop,394,865,7,1
679,Wilmer Rojas,WilmerR81046673,3,248,0,1
680,miguel solano,miguelsolanomml,1,103,0,2
681,Yovana Choque Quispe,YovanaChoque,30,443,7,2
682,Edward Eric,EdwardEric19,0,101,1,1
683,Wolfgang,Wolfgan10717323,0,1,0,1
684,Personal de Limpieza,PersonaldeLimp1,10,330,0,1
685,Alberto Ibarra Meléndez,BetoIbarra0423,15,245,0,1
686,Danny Ariel,DannyAriel17,3,185,0,6
687,Joel huby hermosilla,Joel93799564,979,5000,0,1
688,MuniHuamanga,munihuamanga,285,961,7,0
689,Renzo Gorritti,rgorritti,69,283,5,0
690,Carla Hidalgo,Paola907Carla,20,664,0,4
691,Mauricio,MUES1976,1,225,1,0
692,giovanni casimiro,giovannicasimi1,122,459,5,7
693,Douglas Garcia,a8d967439b54405,2134,4970,3,8
694,Arturo,Arturo22694372,10,325,0,1
695,Exver Ricardo,ExverPaz,350,880,5,1
696,carlos enrique,ckpr_18,20,68,8,7
697,Luz Malca,LuzMalcaNuez,79,400,7,1
698,juan HP,lems50176265,7,32,5,5
699,Mario Escalante Toro,MarioAmariante,27,142,4,5
700,elena valladolid,elenavalladolid,32,232,6,8
701,Victor Crisostomo,IvanCrisostomo,4,236,7,8
702,jefferson castillo,jefferson_cas,63,1131,8,1
703,loco por el peru,drumszepellin,98,2436,1,8
704,Alcibiades,Alcibia43459950,2,146,0,5
705,lithium kp,KbpLithium,154,235,4,2
706,Renzo Manrique,remanal2202,8,347,4,0
707,Ma. Cecilia Chumbe,MaCeciliaChumbe,257,267,5,10
708,Smith Molina,SmithMolin,43,369,0,1
709,KurtGP,gp_kurt,0,175,0,1
710,Juan,JuanCar22757801,2,69,0,1
711,Maricarmen Velásquez,MaricarmenVels3,20,442,0,1
712,Francisca,Francis01270498,0,13,0,1
713,jolucas,jlcth,23,255,8,10
714,Susan Obregon Jara,jara_obregon,3,65,0,3
715,Milagros,FcMily,26,327,7,0
716,Alejandro,Alejand46310005,2,125,0,1
717,yannet poma,yannet08826784,35,1085,0,4
718,Nielffs,Nielffs1,14,306,1,5
719,Harold Aguilar,HaroldA69357943,8,164,0,1
720,Arnold Zarate,Zarate3Arnold,26,82,4,3
721,alejandra chavez,alexchf1,90,1726,2,11
722,Faride Arboleda D.,heroina5,215,1637,10,0
723,ricardo,ricardocs666,143,1992,7,7
724,Patty Schuler,patty_schuler,10,351,0,1
725,David Nuñez Huacachi,DavnuezH,49,754,5,5
726,Enrique Rodríguez Jiménez,Enrique13402470,1,17,0,1
727,Carlos Huaylla Yta,chuaylla,19,651,7,9
728,Dilvia Gálvez Salazar,dilviaperu,28,742,0,11
729,Raquel,rachel_gomez,35,494,9,1
730,Janet E Torres,janetq22,114,469,4,2
731,JUMALACH,jumalach,6,83,4,6
732,Pedro Pablo Checa,PedroPabloChec4,2,75,0,1
733,JC,JC14061225,12,618,1,0
734,Fernando Ferreyros,Fernand45299724,1,19,0,1
735,Ariana  spm,spm_ariana,28,430,7,0
736,Trudy Caceres,trueli81,20,245,7,4
737,jayulaus,jayulaus,10,523,3,6
738,Rafael Pantoja,RafaelPB07,5,274,2,5
739,Flavia Martinez ♥,FlaviaMartinezc,147,589,7,2
740,Mercedes Alzugaray,mebea,3,53,9,6
741,Miguel Vidal,vidalcarrollo,22,247,4,4
742,Jairo Muñoz Virú,JMunozViru,46,533,1,4
743,SrJ,SrJPeru,4,596,0,1
744,Manuel van Oordt,mvanoordt,238,450,8,6
745,Aldo delgado,AlddelgadoAldo,12,239,2,1
746,Luis Pesantes Sanche,PesantesSanche,6,256,2,7
747,Edgar Alarcon,EdgarLamolina,31,775,5,2
748,Miguel Alberto,MiguelA87974638,147,1386,6,0
749,fernando castillo ,fercastillo69,54,459,6,1
750,Jorge Scm,ScmJorge,9,898,0,3
751,Lisbeth Rodríguez,pamelita_lis,39,434,7,1
752,Alfa60,Alfa6012,17,505,0,1
753,simple George,gedanye,43,696,8,4
754,S O F I A   B E R N A B E,canelitaamarga,42,200,5,9
755,Daniel Haro,Daniel_Haro,54,174,8,7
756,Isabel Patricia,IsabelP63847106,0,11,1,4
757,Eddy Mujica,EddyMujicca,254,330,2,4
758,Maikolman Espinoza,dalevuelta180,70,1132,2,7
759,Rosa Luz Mendoza lozano,RosaLuzMendoza2,15,565,0,2
760,Erick Christian Flores Paz,ErickCfp,7,158,3,8
761,Robert Heyson ,Rodh36,32,343,6,0
762,pekin amen,pekin_1901,3,287,6,3
763,Alan Paul,AlanPau23110741,21,640,1,1
764,Bratzo Borda,bratzobor,10,406,6,0
765,emma,emma26600084,7,148,0,2
766,Miguel Honofre Chirinos Lévano,MiguelChirinosL,4,76,0,1
767,Nelly,ncarrascoca,223,875,8,5
768,ciro colina,ciro_colina,77,283,7,4
769,Ronald Gonzales R.,adictiveronald,145,1569,8,5
770,Hugo Garcia Rivadeneira,HugoGarciaRiva1,0,64,0,4
771,El Túpac Amaru II,amaru_ii,3,118,0,1
772,Maricarmen Pompa,PF_19,50,772,6,2
773,Ross Tapia,Meryrosstapia,176,358,2,4
774,Edgar Reynoso,ed_reynoso,142,729,6,11
775,Paloma Ortiz,palomaortiz,52,266,9,3
776,Monica Dayana forero Mora,MonicaDayanafo1,1,152,0,4
777,Luciana Castillo,LucianaCastill2,15,117,6,10
778,Sandra Alvarez,PenSANte1507,142,825,0,2
779,FITO PALAO,GARRACREMAYROJO,8259,356,9,0
780,RAUL  ARMANDO MACHUCA,OASISRAUAR,239,3077,4,4
781,Guille,guilleandrespv,3,63,1,4
782,Juan Huambachano Carbajal,HuambachanoJuan,9,761,0,9
783,Wilian Cunia Livia,LiviaCunia,10,425,0,1
784,rosy saenz,rosysneaz,174,611,3,9
785,ISAURO,CceresDavid,61,544,6,8
786,Percy Espinoza,viziodromo,92,291,9,4
787,Jessica Soto,jmsotoh,21,761,3,7
788,Mario Mantilla,mariomantilla7,8056,8848,2,0
789,Zully Farfan,ZullyFarfan,1,11,0,1
790,el  gronesito !!,PeterEver2,0,10,0,1
791,cañete peru,perea_milton,10,20,4,5
792,MIJAÍL. C. R.,Cordovezmija,62,271,4,7
793,Jesus Manuel,JUrdaniga,1,58,0,6
794,Niccole Gatica Cornejo,CornejoGatica,12,15,0,1
795,Nelson Puma Hanccoccallo,NHanccoccallo,8,407,0,6
796,Mijail,Mijail09088073,0,13,0,1
797,Secretorgsurco@gmail.com,secretorgsurco,1,36,0,1
798,juan bravo,bravojuan_juan,52,761,3,8
799,Juan Valverde,JuanValdel,1,148,1,1
800,Max Azra,AzraMax,2,311,0,2
801,Indira,Indira56869580,2,123,0,1
802,Teodosio007.5,Teodosi93446286,10,344,0,4
803,Johnny Grau,JohnnyGrau,40,117,8,1
804,Jose Samuel,jlizarzaburo84,64,681,2,7
805,EgarYabarLarrondo,EgarLarrondo,29,980,0,4
806,Milagros Sotil,MilagrosSotilE,198,694,4,7
807,Rubén Jesús Salas Madueño,madueno_ruben,0,105,0,4
808,Héctor Venegas Díaz,Hvenegasdiaz,1394,4960,1,7
809,Paco Paquirri,paco_el_perro,18,92,6,2
810,Guerrero Cultural,GuerreroCultur1,1,17,0,2
811,Jhon Erick Diaz Caro,Jhoncocina,15,238,0,5
812,Universo,emiranda777,31,242,0,3
813,Patricia Yarihuaman,AmaliaQuiroz,62,314,8,1
814,Gian Alcántara,Gian_SinTierras,540,652,6,5
815,Raul Cs,RaulCs19,2,90,1,0
816,Troll Detector,DetectorDeTroll,77,19,0,1
817,Oscar Benavides,mariscalito1302,42,383,7,3
818,Manuel Fernando Rey Arevalo Rodriguez,ManuelF45018564,1,125,0,8
819,Anggie Segura Cruz,segura_an,1,221,6,8
820,miguel salvatierra,msalvati28,17,345,5,6
821,Dleoncio,CesarDleoncio,242,468,2,4
822,Cindy Ch-Vargas,cindychvargas,315,520,2,4
823,Carla Alva,CarlaAlva10,4,223,0,2
824,Foncodes Midis,foncodesmidis,4931,1654,6,4
825,Naimis F. Troyes,Naimis6,6,136,0,1
826,Javier Lozada,JavierLozadaP,17,253,0,9
827,JHONNY QUISPE,jhonny_19_76,7,139,8,7
828,Roxana,Roxana68364373,23,76,0,5
829,Fernando A,AguilaHF,21,174,3,3
830,almfigueroa,figue04alm,152,64,3,8
831,Luis Grados,LuisGrados,80,1139,0,2
832,Melani,llme_mm,15,70,0,3
833,Jorge,Jorge55314230,4,409,0,4
834,Yanelly Fernández,hyanelly,21,161,5,4
835,Bateron Fumónn,BateronF,12,264,0,2
836,Jóse Rojas,Joroa20,142,1148,7,1
837,Dr. Lecter,hannibal_doctor,235,91,0,5
838,Yazmín Bartra,YazzBartra,154,209,2,4
839,Sheyla J. Pulido H.,Sheylavegas,273,3580,7,11
840,GLOBAL DISABILITY,GllobalEnable,150,1783,2,8
841,Guillermo,Guiller07879479,2,179,0,1
842,I am CR17,RodriguezAvilaC,129,736,7,7
843,Carlos CANCHUMANYA,CarlosCANCHUMA1,5,298,0,2
844,Neila Arauzo,AllisonArauzoMa,5,10,5,7
845,Andrew,diazfelices27,58,139,0,6
846,Mónica Bernal,MonicaCBernal,269,345,2,4
847,#Perú #NewsLetter,perunewsletters,1276,2032,5,1
848,Angélica,Angliccapp,62,211,0,3
849,Fleming Ramirez,fgiovanni9,57,109,3,9
850,Rox,roxi_palacios,93,208,4,7
851,Sebastiano,sebastiano911,100,1278,8,6
852,Manuel Simón,ManuelSimn2,0,12,0,1
853,Harry FC,efece_h20,88,943,8,0
854,Sandra,Sandra99684902,8,97,0,4
855,sonia maribel,sonichf72,21,11,5,10
856,Oscar Gómez,oscaregomezc,269,628,8,6
857,EXPULSEMOS A LOS VENEZOLANOS,FundemosR,5,101,0,3
858,Jhon kent,gracesuarezr,2,537,5,4
859,Wagner Santoyo,wagnersantoyo29,178,64,6,11
860,Rosa  Rojas Zúñiga,RosaRosymar,332,173,3,2
861,Armando Alvarado,Armando_322,21,29,2,9
862,Manuel Cruz Cruz,ManCruzCruz,2,432,0,7
863,MaLuLa,Mariii_oNe,989,2314,8,5
864,Machi Guerrero,MachiW2,2,277,0,2
865,zetaperu,zetaperu,56,155,8,5
866,Artbaz,Artbaz1,3,53,0,7
867,Yerson Retis S,Yerson29149515,12,1084,0,2
868,Mario Rosales Reyes,MarioRosales120,185,3554,2,2
869,Jorge Zeballos H.,jorzehu,4397,3789,9,0
870,Jason La Torre,jlatorred,112,343,7,7
871,Edwin,Edwin75975405,7,333,0,2
872,kellyzb,_kellyzb,37,92,8,2
873,Chrisner Negri,chnegrir,17,758,3,7
874,Orlando,Orlando79154875,122,2331,1,5
875,Universidad Peruana Simón Bolívar,UniversidadUSB,29,340,0,1
876,Pedro Alegre Barreto,peterhappyb,4,298,7,5
877,William Vera,WilliamEVera,398,4114,8,5
878,Carlos Rojas Benites,CarojasbeCarlos,9,58,2,11
879,Tatiana,TatiMontenegro5,27,176,3,2
880,JOSE LUIS ARANA VELI,JOSELUISARANAVE,8,26,4,4
881,Mike Corleone,MikeCor59392052,0,22,0,1
882,Lametepalo,Lametepalo5,4,316,1,0
883,Pedro Ramos,PedroRa56369979,13,435,0,1
884,Alex Martel Borrovic,alexmborrovic,4,222,2,4
885,MELOSIA,melosida,33,606,8,5
886,Liana Asmat Vergara,lianasmat,39,219,3,8
887,Daniel Araujo,1CdAm,2,32,0,11
888,Jickson Paul Ordinol,JicksonO,16,286,3,9
889,Radio Stereo Villa,stereovilla_ves,881,674,7,3
890,SeñoraK,SeoraK9,27,354,0,1
891,WellingtonChumbeAlbo,WELLINGTONCHUAL,290,448,4,1
892,Ana Sofía,anasophia10,151,545,8,8
893,Christian Quispe,ChrisQB16,186,1315,6,0
894,Carmen Julia,CarmenJ23174229,0,34,0,8
895,Ali Depaz,ardg88,26,518,4,0
896,nadeshna,nadeshna4,2,87,0,8
897,García,Garcia32802064,2,207,0,2
898,D Vásquez Tantas,Danny47528595,15,168,0,3
899,@karembruja,karembruja1,3,45,0,8
900,Luis,Luis04810622,0,3,0,2
901,Manuel Figueroa B.,mafibu,327,495,7,7
902,wiliam,wilialor,2,109,7,7
903,Guillermo Grellaud-P,Grellaud,162,1694,5,9
904,oscar huapaya,oscar_huapaya,83,216,5,9
905,Dorita Herrera Al,DoritaHerreraAl,0,36,7,4
906,luis Ventura Chávez,luisvch2030,29,251,7,6
907,Paul Lezama,PaulLezama3,4,418,1,1
908,Gabria Perez,gabypgandullia,31,265,9,2
909,Abimael Cambillo Camargo,AbimaelCambillo,7,281,0,2
910,Orlando Sánchez,Orlandoliny,1,7,1,1
911,Kenyi CA,kenyi18,155,1643,8,5
912,miguel verastegui,miguel2111,240,1749,9,1
913,Elbenitobodoque,Elbenitobodoqu1,3,194,0,2
914,Marylin,Marylin17577499,2,4,0,2
915,Miriam Soto Aldama,sotoaldama,3,56,7,4
916,Erickson Alexander Chiroque Farfan,ChiroqueFarfan,1,63,0,2
917,Gabriella Robles 💕,GabriellaRoble3,286,506,5,9
918,Valeria Chacón,ValeriaChacon01,28,148,0,2
919,DiegOz,p4DiegO,12,95,9,1
920,RahalSalinasRivas,RivasRahal,0,176,0,2
921,carlos kong,crkong,39,585,7,3
922,David Pizarro,dapisa1958,14,154,2,2
923,Tifanny Tipiani,TTipiani,6,223,1,5
924,christian alcides,hucal3,20,1005,6,8
925,Jacqui,Kasumi151,27,31,7,3
926,icoronel1963@gmail.com,icoronel1963gm1,3,310,0,2
927,miguel,maanchante,33,453,8,4
928,Robins Gallo Olazo,RobinsGallo,41,535,7,10
929,Jorge,JorgePr37137617,1,70,0,2
930,Maria Esther,MariaEs99464910,30,85,1,9
931,cynthia deza schauss,cyjhadesha,41,678,3,8
932,exeguiel,exeguiel1,6,306,4,3
933,Juan Suyo Choque,juantsuyo,185,578,9,7
934,Augusto Perez,Augustoperi,7,392,1,3
935,Stefany Garcia,AlessandraGar19,49,167,6,10
936,Walter Damaso,WalterD27284876,7,180,0,9
937,Gasuelito,gasuelito,55,333,7,5
938,Vladimir Barack,VladimirBarack3,21,86,0,2
939,Mariana Pacheco E.,lunabsurda23,27,546,2,8
940,Jose Tafur,JoseTaf72855172,0,78,0,2
941,Erika2583@hotmail.com,Erika2583hotma1,2,33,0,2
942,Eduardo Palacios,educinho01,6,426,7,0
943,Sifu30,JCarlos89977648,5,253,0,7
944,Orlando Herrera Condori,HerreraSyd,24,433,6,7
945,Comunex TV,comunextv,196,1724,1,11
946,Vladimir Cristobal G,VladiRDX,29,475,6,3
947,GLOBALING SAC,PETERCAJACHAGUA,98,633,7,3
948,Ismael Huamaní Flores,bocadeoro2,20,581,1,8
949,Henrry,Henrry86889938,0,63,0,2
950,Ronnie,Ronnie93160957,4,1381,0,7
951,Orlando Bendezú,orlandobendezu,30,40,5,3
952,Ernesto Galdós,ernestogaldos54,221,442,2,4
953,JUCCAT,JUCCAT_Peru,57,329,7,1
954,Jorge,jorge260153,11,428,2,0
955,Walternht,walternhtglobal,13,155,1,6
956,Carlos Alva,CarlosA71393838,4,5,0,2
957,Pablo Rueda,PabloRu47989610,7,318,0,2
958,Cesarin Hinostroza,CesarinHinostr1,0,17,0,2
959,Carlos Alva Gonzáles,carlosalvag,26,19,4,3
960,Randy Barreto,barretorandy,4,27,4,11
961,Hugo Yupanqui Zambra,hugo_yupanqui,47,132,7,8
962,Lunar,CuestionTiemp,316,226,7,10
963,Marco Castañeda,pacodelima,8,239,7,11
964,Cinthia Rocha,889Rocha,8,421,2,9
965,Andrea Castellanos,AndreaC62692045,1,2,0,2
966,cvillarrse,cvillarrse,40,115,9,10
967,💚Julie💚,Budaenperu,172,224,2,0
968,ENTÉRATE DIGITAL.PE,diario_ed,38,525,0,2
969,Jaime,Jaime42927741,1,13,0,2
970,bryan ore,bryanore6,1,212,0,2
971,Jc256@hotmail.com,Jc256hotmailco1,3,206,0,2
972,PamelaP,Pamelap15s,3,112,0,2
973,Elbertvargas,Elbertvargas7,5,48,0,10
974,Carlos Paniagua,CarlosPaniaguaS,22,909,1,2
975,Percy Becerra,Percybecev,28,788,0,2
976,Antonio Tirado,Antonio94975769,8,643,0,2
977,Eduardo Estrada Ch.,eduestradach,28,58,4,6
978,Spartacus 18,GinoMartn1,59,1471,0,2
979,Mariela,MarielaYanelit,2,56,0,11
980,Richard Orlando Pauro Torres,rPauro29,0,177,0,9
981,Inubicable,MiguekRM,51,1333,3,3
982,juan rospigliosi,juan_chosicavet,26,296,5,5
983,Gina Del Castillo,ginadca,320,902,8,11
984,Arturo Sarmiento,SarmientoPeru,8,287,0,4
985,Jhonny Richard Ureta Cadenas,UretaCadenas,3,369,0,2
986,Nelly,Nelly5634,2,125,0,2
987,Eli,Eli16111961,7,68,1,5
988,Cindy,Cindy81503330,0,1,0,2
989,Christian Coffré,Erffoc,137,302,8,9
990,MarkoPetrossi,MarkoPetrossi,15,75,0,2
991,Francis Aliendres,f_aliendres,72,281,8,0
992,HOY 2018,Hoy2018,2,17,0,5
993,Soledad Chumpitaz,soledadchp1997,4,186,3,5
994,Empoderadas Red Latinoamericana,EmpoderadasL,29,237,0,2
995,Angello  Palomino,roberpal_13,58,111,8,8
996,Faber Alván Arrascue,faberalvan,43,323,5,7
997,Wilder Artiaga,ArtiagaWilder,22,261,0,2
998,Milena Gasdali Vasquez,GasdaliMilena,30,266,0,2
999,OSCARUIZVERA,OSCARUIZVERA1,9,599,1,1
1000,Loo Paredes,LooParedes,49,529,1,3
1001,Charlyblond,carlosrubio67,2,82,1,6
1002,Roy Garcia Coronel,RoyGarciaCoron2,6,439,0,8
1003,Cesar Muñoz Alvarez,cesarma69,42,160,3,9
1004,Yuri Iván Garrido B.,garrik2000,220,415,8,3
1005,Marcos Chávez,marnuzzo,128,471,6,3
1006,Pedro,Pedro45481449,4,87,0,2
1007,Jose Antonio,JoseAnt44166456,24,115,0,6
1008,Samir Herrera Garcia,SamirHerreraGa2,4,225,0,2
1009,ronsomc,ronsomc,25,738,0,2
1010,Pepe De La Vega,PepeDeLaVega4,4,3,0,2
1011,Katherine Zavala,KatherineZavala,14,169,2,1
1012,Jessica Ramos,Jessica79839795,29,55,0,2
1013,Wilian Jaime Lira Huacho,LiraHuacho,0,58,0,2
1014,Erik Salkeld,ErikSalkeld,45,732,1,11
1015,Jhonsito Varas ,JhonVaras29,31,2056,3,8
1016,.cirílo Valencia Yup,valencia_cirilo,0,69,0,2
1017,mirian bautista,napoleoncita,19,31,7,6
1018,Cristián Jara Palma,CristianJaraP,612,990,8,11
1019,VaneDBenavente,BenaventeVane,34,285,0,4
1020,Bruno Aldair Ccopa Camus,BrunoCcopa,45,1266,0,2
1021,Luz Aurora Risco Yupanqui,RiscoAurora,0,15,0,2
1022,Mònica Yaya,MonicaYaya,1851,511,8,8
1023,Ana Gabriela Huaira,AnaHuaira,0,53,0,2
